alpha,metric,group,data,opt
0,ndcg,Overall,0.12150283420099885,SEP_LIR_opt
0,ndcg,Male,0.11933627891639242,SEP_LIR_opt
0,ndcg,Female,0.12075942578643599,SEP_LIR_opt
0,ndcg,Under 18,0.12324648842074465,SEP_LIR_opt
0,ndcg,18-24,0.11718569714583095,SEP_LIR_opt
0,ndcg,25-34,0.1232926625196382,SEP_LIR_opt
0,ndcg,35-44,0.11928587779561053,SEP_LIR_opt
0,ndcg,45-49,0.12615613154701222,SEP_LIR_opt
0,ndcg,50-55,0.11030203107039882,SEP_LIR_opt
0,ndcg,56+,0.0341498097312609,SEP_LIR_opt
0,hr,Overall,0.19796745176131292,SEP_LIR_opt
0,hr,Male,0.19579395714095568,SEP_LIR_opt
0,hr,Female,0.19659505472233482,SEP_LIR_opt
0,hr,Under 18,0.19510268562401265,SEP_LIR_opt
0,hr,18-24,0.19483985765124556,SEP_LIR_opt
0,hr,25-34,0.2034934497816594,SEP_LIR_opt
0,hr,35-44,0.19522776572668113,SEP_LIR_opt
0,hr,45-49,0.21794871794871795,SEP_LIR_opt
0,hr,50-55,0.16363636363636364,SEP_LIR_opt
0,hr,56+,0.058823529411764705,SEP_LIR_opt
0,recall,Overall,0.01066471334861147,SEP_LIR_opt
0,recall,Male,0.010061152447246669,SEP_LIR_opt
0,recall,Female,0.01080557698901595,SEP_LIR_opt
0,recall,Under 18,0.010267860939213436,SEP_LIR_opt
0,recall,18-24,0.010102888375238829,SEP_LIR_opt
0,recall,25-34,0.010959910458878864,SEP_LIR_opt
0,recall,35-44,0.008950884006617177,SEP_LIR_opt
0,recall,45-49,0.013164746624180074,SEP_LIR_opt
0,recall,50-55,0.005862511961731671,SEP_LIR_opt
0,recall,56+,0.0037080273888232367,SEP_LIR_opt
0,precision,Overall,0.02953374991416604,SEP_LIR_opt
0,precision,Male,0.03000133102622122,SEP_LIR_opt
0,precision,Female,0.028252938792055128,SEP_LIR_opt
0,precision,Under 18,0.02958135860979463,SEP_LIR_opt
0,precision,18-24,0.028870106761565838,SEP_LIR_opt
0,precision,25-34,0.0314410480349345,SEP_LIR_opt
0,precision,35-44,0.029067245119305862,SEP_LIR_opt
0,precision,45-49,0.043589743589743594,SEP_LIR_opt
0,precision,50-55,0.02,SEP_LIR_opt
0,precision,56+,0.007352941176470588,SEP_LIR_opt
0,LIR,Overall,0.08568800479373585,SEP_LIR_opt
0,LIR,Male,0.08719153010329428,SEP_LIR_opt
0,LIR,Female,0.08108056834013064,SEP_LIR_opt
0,LIR,Under 18,0.07973338588350994,SEP_LIR_opt
0,LIR,18-24,0.09016808384651931,SEP_LIR_opt
0,LIR,25-34,0.08826938542917744,SEP_LIR_opt
0,LIR,35-44,0.06575090732034208,SEP_LIR_opt
0,LIR,45-49,0.0784862196097156,SEP_LIR_opt
0,LIR,50-55,0.039437324561738346,SEP_LIR_opt
0,LIR,56+,0.1000971998670206,SEP_LIR_opt
0,SEP,Overall,0.7375070303901895,SEP_LIR_opt
0,SEP,Male,0.73767347758202,SEP_LIR_opt
0,SEP,Female,0.7381348720981743,SEP_LIR_opt
0,SEP,Under 18,0.7363938207736201,SEP_LIR_opt
0,SEP,18-24,0.738266962628074,SEP_LIR_opt
0,SEP,25-34,0.7384376659635394,SEP_LIR_opt
0,SEP,35-44,0.7372627787379241,SEP_LIR_opt
0,SEP,45-49,0.7358686886822826,SEP_LIR_opt
0,SEP,50-55,0.7354642730341406,SEP_LIR_opt
0,SEP,56+,0.7437186189919939,SEP_LIR_opt
0,ETD,Overall,0.13415744661476123,SEP_LIR_opt
0,ETD,Male,0.13453159041394336,SEP_LIR_opt
0,ETD,Female,0.13295804851896528,SEP_LIR_opt
0,ETD,Under 18,0.13337707786526687,SEP_LIR_opt
0,ETD,18-24,0.13373121131741822,SEP_LIR_opt
0,ETD,25-34,0.13503086419753085,SEP_LIR_opt
0,ETD,35-44,0.13864942528735635,SEP_LIR_opt
0,ETD,45-49,0.13080168776371306,SEP_LIR_opt
0,ETD,50-55,0.12500000000000003,SEP_LIR_opt
0,ETD,56+,0.14052287581699346,SEP_LIR_opt
0.05,ndcg,Overall,0.12081156662873294,SEP_LIR_opt
0.05,ndcg,Male,0.11912351956270603,SEP_LIR_opt
0.05,ndcg,Female,0.11940009029414513,SEP_LIR_opt
0.05,ndcg,Under 18,0.1229089313380095,SEP_LIR_opt
0.05,ndcg,18-24,0.1168808041682335,SEP_LIR_opt
0.05,ndcg,25-34,0.12202003727675363,SEP_LIR_opt
0.05,ndcg,35-44,0.11968594267156633,SEP_LIR_opt
0.05,ndcg,45-49,0.12211171004975928,SEP_LIR_opt
0.05,ndcg,50-55,0.11610018474697309,SEP_LIR_opt
0.05,ndcg,56+,0.0341498097312609,SEP_LIR_opt
0.05,hr,Overall,0.1955641008034059,SEP_LIR_opt
0.05,hr,Male,0.19472913616398244,SEP_LIR_opt
0.05,hr,Female,0.19254154843940008,SEP_LIR_opt
0.05,hr,Under 18,0.1943127962085308,SEP_LIR_opt
0.05,hr,18-24,0.19283807829181496,SEP_LIR_opt
0.05,hr,25-34,0.2,SEP_LIR_opt
0.05,hr,35-44,0.19739696312364424,SEP_LIR_opt
0.05,hr,45-49,0.20512820512820512,SEP_LIR_opt
0.05,hr,50-55,0.18181818181818182,SEP_LIR_opt
0.05,hr,56+,0.058823529411764705,SEP_LIR_opt
0.05,recall,Overall,0.010513320457664403,SEP_LIR_opt
0.05,recall,Male,0.009839873101105222,SEP_LIR_opt
0.05,recall,Female,0.010749344850894077,SEP_LIR_opt
0.05,recall,Under 18,0.010315590215458614,SEP_LIR_opt
0.05,recall,18-24,0.009994758023013202,SEP_LIR_opt
0.05,recall,25-34,0.010280591193906367,SEP_LIR_opt
0.05,recall,35-44,0.009206061347499623,SEP_LIR_opt
0.05,recall,45-49,0.0129914964509299,SEP_LIR_opt
0.05,recall,50-55,0.00614660287082258,SEP_LIR_opt
0.05,recall,56+,0.0037080273888232367,SEP_LIR_opt
0.05,precision,Overall,0.02926594795028497,SEP_LIR_opt
0.05,precision,Male,0.02984160787967523,SEP_LIR_opt
0.05,precision,Female,0.02792865828942035,SEP_LIR_opt
0.05,precision,Under 18,0.02946287519747235,SEP_LIR_opt
0.05,precision,18-24,0.028647686832740216,SEP_LIR_opt
0.05,precision,25-34,0.030960698689956333,SEP_LIR_opt
0.05,precision,35-44,0.029934924078091108,SEP_LIR_opt
0.05,precision,45-49,0.04230769230769231,SEP_LIR_opt
0.05,precision,50-55,0.021818181818181816,SEP_LIR_opt
0.05,precision,56+,0.007352941176470588,SEP_LIR_opt
0.05,LIR,Overall,0.15270648527400013,SEP_LIR_opt
0.05,LIR,Male,0.15540711571742027,SEP_LIR_opt
0.05,LIR,Female,0.14443061317951275,SEP_LIR_opt
0.05,LIR,Under 18,0.1389976290076072,SEP_LIR_opt
0.05,LIR,18-24,0.16382522587021917,SEP_LIR_opt
0.05,LIR,25-34,0.1528622246313353,SEP_LIR_opt
0.05,LIR,35-44,0.1342704168188797,SEP_LIR_opt
0.05,LIR,45-49,0.13097462836576235,SEP_LIR_opt
0.05,LIR,50-55,0.07792642661134767,SEP_LIR_opt
0.05,LIR,56+,0.12485983784062012,SEP_LIR_opt
0.05,SEP,Overall,0.8306201061467665,SEP_LIR_opt
0.05,SEP,Male,0.8290365447991099,SEP_LIR_opt
0.05,SEP,Female,0.8288417934424929,SEP_LIR_opt
0.05,SEP,Under 18,0.8281655218552405,SEP_LIR_opt
0.05,SEP,18-24,0.8296737629521346,SEP_LIR_opt
0.05,SEP,25-34,0.8282792490440918,SEP_LIR_opt
0.05,SEP,35-44,0.8277600899040143,SEP_LIR_opt
0.05,SEP,45-49,0.8293125243841835,SEP_LIR_opt
0.05,SEP,50-55,0.8334256183779729,SEP_LIR_opt
0.05,SEP,56+,0.8425532505948073,SEP_LIR_opt
0.05,ETD,Overall,0.14787749093171854,SEP_LIR_opt
0.05,ETD,Male,0.14626391096979335,SEP_LIR_opt
0.05,ETD,Female,0.14475271411338964,SEP_LIR_opt
0.05,ETD,Under 18,0.14483814523184602,SEP_LIR_opt
0.05,ETD,18-24,0.14495530012771393,SEP_LIR_opt
0.05,ETD,25-34,0.14795524691358028,SEP_LIR_opt
0.05,ETD,35-44,0.14918582375478928,SEP_LIR_opt
0.05,ETD,45-49,0.14486638537271446,SEP_LIR_opt
0.05,ETD,50-55,0.14484126984126983,SEP_LIR_opt
0.05,ETD,56+,0.1568627450980392,SEP_LIR_opt
0.1,ndcg,Overall,0.12034258689291427,SEP_LIR_opt
0.1,ndcg,Male,0.11861317441425667,SEP_LIR_opt
0.1,ndcg,Female,0.11871397921667035,SEP_LIR_opt
0.1,ndcg,Under 18,0.12225305156682356,SEP_LIR_opt
0.1,ndcg,18-24,0.11610769598269978,SEP_LIR_opt
0.1,ndcg,25-34,0.1217927400747729,SEP_LIR_opt
